finetune_row_id,parent_row_id,data_source,split,audio_path,sample_id,base_id,split_group_id,risk_target,risk_label,source_branch_role,aasist_label,sample_weight,weight_reason,window_strategy,window_start_time,window_end_time,use_for_aasist_training,manipulation_type,source_origin,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,notes
aft_train_000075,cmb_train_000074,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6795952.wav,PA_E_6795952,old_PA_E_6795952,old_PA_E_6795952,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000076,cmb_train_000075,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4248034.wav,PA_E_4248034,old_PA_E_4248034,old_PA_E_4248034,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000077,cmb_train_000076,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5861279.wav,LA_E_5861279,old_LA_E_5861279,old_LA_E_5861279,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000078,cmb_train_000077,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1391809.wav,PA_E_1391809,old_PA_E_1391809,old_PA_E_1391809,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000079,cmb_train_000078,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1867380.wav,PA_E_1867380,old_PA_E_1867380,old_PA_E_1867380,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000080,cmb_train_000079,old,train,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_4147702.wav,DF_E_4147702,old_DF_E_4147702,old_DF_E_4147702,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000081,cmb_train_000080,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8776868.wav,PA_E_8776868,old_PA_E_8776868,old_PA_E_8776868,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000082,cmb_train_000081,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2847396.wav,PA_E_2847396,old_PA_E_2847396,old_PA_E_2847396,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000083,cmb_train_000082,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7992935.wav,PA_E_7992935,old_PA_E_7992935,old_PA_E_7992935,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000084,cmb_train_000083,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7725691.wav,PA_E_7725691,old_PA_E_7725691,old_PA_E_7725691,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000085,cmb_train_000084,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p284\p284_341_mic2.wav,p284_341_mic2,old_p284_341_mic2,old_p284_341_mic2,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000086,cmb_train_000085,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2598717.wav,LA_E_2598717,old_LA_E_2598717,old_LA_E_2598717,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000087,cmb_train_000086,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1993865.wav,PA_E_1993865,old_PA_E_1993865,old_PA_E_1993865,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000088,cmb_train_000087,old,train,data\realworld\processed\youtube\broadcast\clips\chj9CeyfEGM_clip0049.wav,chj9CeyfEGM_clip0049,old_chj9CeyfEGM_clip0049,old_chj9CeyfEGM_clip0049,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000089,cmb_train_000088,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2030307.wav,PA_E_2030307,old_PA_E_2030307,old_PA_E_2030307,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000090,cmb_train_000089,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1856942.wav,PA_E_1856942,old_PA_E_1856942,old_PA_E_1856942,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000091,cmb_train_000090,old,train,data\realworld\processed\public_datasets\librispeech\train-clean-100\1743\142912\1743-142912-0019.wav,1743-142912-0019,old_1743-142912-0019,old_1743-142912-0019,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000092,cmb_train_000091,old,train,data\realworld\processed\public_datasets\librispeech\train-clean-100\4441\76263\4441-76263-0024.wav,4441-76263-0024,old_4441-76263-0024,old_4441-76263-0024,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000093,cmb_train_000092,old,train,data\realworld\processed\youtube\podcast\clips\IgUmhrRS2hE_clip0015.wav,IgUmhrRS2hE_clip0015,old_IgUmhrRS2hE_clip0015,old_IgUmhrRS2hE_clip0015,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000094,cmb_train_000093,old,train,data\realworld\processed\youtube\podcast\clips\FgzIfO-kE_4_clip0086.wav,FgzIfO-kE_4_clip0086,old_FgzIfO-kE_4_clip0086,old_FgzIfO-kE_4_clip0086,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000095,cmb_train_000094,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3497639.wav,PA_E_3497639,old_PA_E_3497639,old_PA_E_3497639,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000096,cmb_train_000095,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7162417.wav,PA_E_7162417,old_PA_E_7162417,old_PA_E_7162417,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000097,cmb_train_000096,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p286\p286_372_mic2.wav,p286_372_mic2,old_p286_372_mic2,old_p286_372_mic2,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000098,cmb_train_000097,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p287\p287_025_mic1.wav,p287_025_mic1,old_p287_025_mic1,old_p287_025_mic1,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000099,cmb_train_000098,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p301\p301_269_mic1.wav,p301_269_mic1,old_p301_269_mic1,old_p301_269_mic1,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000100,cmb_train_000099,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1125492.wav,PA_E_1125492,old_PA_E_1125492,old_PA_E_1125492,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000101,cmb_train_000100,old,train,data\realworld\processed\youtube\broadcast\clips\b-ZiJsSqR6w_clip0078.wav,b-ZiJsSqR6w_clip0078,old_b-ZiJsSqR6w_clip0078,old_b-ZiJsSqR6w_clip0078,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000102,cmb_train_000101,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p310\p310_099_mic1.wav,p310_099_mic1,old_p310_099_mic1,old_p310_099_mic1,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000103,cmb_train_000102,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p317\p317_293_mic2.wav,p317_293_mic2,old_p317_293_mic2,old_p317_293_mic2,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000104,cmb_train_000103,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p279\p279_035_mic2.wav,p279_035_mic2,old_p279_035_mic2,old_p279_035_mic2,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000105,cmb_train_000104,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1227117.wav,PA_E_1227117,old_PA_E_1227117,old_PA_E_1227117,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000106,cmb_train_000105,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6850412.wav,PA_E_6850412,old_PA_E_6850412,old_PA_E_6850412,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000107,cmb_train_000106,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8268068.wav,PA_E_8268068,old_PA_E_8268068,old_PA_E_8268068,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000108,cmb_train_000107,old,train,data\realworld\processed\youtube\broadcast\clips\ccgSXNOQ4fg_clip0039.wav,ccgSXNOQ4fg_clip0039,old_ccgSXNOQ4fg_clip0039,old_ccgSXNOQ4fg_clip0039,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000109,cmb_train_000108,old,train,data\realworld\processed\public_datasets\librispeech\train-clean-100\5561\41616\5561-41616-0007.wav,5561-41616-0007,old_5561-41616-0007,old_5561-41616-0007,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000110,cmb_train_000109,old,train,data\realworld\processed\youtube\social\clips\HdkONmD0Ju8_clip0008.wav,HdkONmD0Ju8_clip0008,old_HdkONmD0Ju8_clip0008,old_HdkONmD0Ju8_clip0008,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000111,cmb_train_000110,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p345\p345_381_mic2.wav,p345_381_mic2,old_p345_381_mic2,old_p345_381_mic2,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000112,cmb_train_000111,old,train,data\realworld\processed\youtube\social\clips\jul7iYndlZg_clip0002.wav,jul7iYndlZg_clip0002,old_jul7iYndlZg_clip0002,old_jul7iYndlZg_clip0002,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000113,cmb_train_000112,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9424399.wav,PA_E_9424399,old_PA_E_9424399,old_PA_E_9424399,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000114,cmb_train_000113,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4405204.wav,LA_E_4405204,old_LA_E_4405204,old_LA_E_4405204,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000115,cmb_train_000114,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p285\p285_312_mic2.wav,p285_312_mic2,old_p285_312_mic2,old_p285_312_mic2,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000116,cmb_train_000115,old,train,data\realworld\processed\youtube\podcast\clips\BYx63PKKPvg_clip0057.wav,BYx63PKKPvg_clip0057,old_BYx63PKKPvg_clip0057,old_BYx63PKKPvg_clip0057,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000117,cmb_train_000116,old,train,data\realworld\processed\public_datasets\librispeech\train-clean-100\8838\298545\8838-298545-0022.wav,8838-298545-0022,old_8838-298545-0022,old_8838-298545-0022,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000118,cmb_train_000117,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p266\p266_025_mic1.wav,p266_025_mic1,old_p266_025_mic1,old_p266_025_mic1,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000119,cmb_train_000118,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p282\p282_356_mic1.wav,p282_356_mic1,old_p282_356_mic1,old_p282_356_mic1,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000120,cmb_train_000119,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8787499.wav,LA_E_8787499,old_LA_E_8787499,old_LA_E_8787499,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000121,cmb_train_000120,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p229\p229_225_mic1.wav,p229_225_mic1,old_p229_225_mic1,old_p229_225_mic1,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000122,cmb_train_000121,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p272\p272_270_mic2.wav,p272_270_mic2,old_p272_270_mic2,old_p272_270_mic2,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000123,cmb_train_000122,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6482562.wav,PA_E_6482562,old_PA_E_6482562,old_PA_E_6482562,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000124,cmb_train_000123,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_5721436.wav,PA_E_5721436,old_PA_E_5721436,old_PA_E_5721436,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000125,cmb_train_000124,old,train,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_4233801.wav,DF_E_4233801,old_DF_E_4233801,old_DF_E_4233801,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000126,cmb_train_000125,old,train,data\realworld\processed\public_datasets\librispeech\train-clean-100\8324\286683\8324-286683-0014.wav,8324-286683-0014,old_8324-286683-0014,old_8324-286683-0014,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000127,cmb_train_000126,old,train,data\realworld\processed\public_datasets\librispeech\train-clean-100\5652\19215\5652-19215-0023.wav,5652-19215-0023,old_5652-19215-0023,old_5652-19215-0023,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000128,cmb_train_000127,old,train,data\realworld\processed\public_datasets\librispeech\train-clean-100\2391\145015\2391-145015-0067.wav,2391-145015-0067,old_2391-145015-0067,old_2391-145015-0067,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000129,cmb_train_000128,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3213941.wav,PA_E_3213941,old_PA_E_3213941,old_PA_E_3213941,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000130,cmb_train_000129,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p279\p279_152_mic2.wav,p279_152_mic2,old_p279_152_mic2,old_p279_152_mic2,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000131,cmb_train_000130,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2267725.wav,PA_E_2267725,old_PA_E_2267725,old_PA_E_2267725,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000132,cmb_train_000131,old,train,data\realworld\processed\public_datasets\librispeech\train-clean-100\1447\130550\1447-130550-0000.wav,1447-130550-0000,old_1447-130550-0000,old_1447-130550-0000,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000133,cmb_train_000132,old,train,data\realworld\processed\youtube\broadcast\clips\8S3HuvmbmkM_clip0031.wav,8S3HuvmbmkM_clip0031,old_8S3HuvmbmkM_clip0031,old_8S3HuvmbmkM_clip0031,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000134,cmb_train_000133,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p249\p249_235_mic2.wav,p249_235_mic2,old_p249_235_mic2,old_p249_235_mic2,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000135,cmb_train_000134,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p274\p274_169_mic1.wav,p274_169_mic1,old_p274_169_mic1,old_p274_169_mic1,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000136,cmb_train_000135,old,train,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p343\p343_384_mic2.wav,p343_384_mic2,old_p343_384_mic2,old_p343_384_mic2,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000137,cmb_train_000136,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3085586.wav,PA_E_3085586,old_PA_E_3085586,old_PA_E_3085586,0,old_bonafide,old_bonafide,1,1.0,old_bonafide,old_first_window,0.0,4.0,True,clean_direct,human,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
