filepath,dataset,label,attack_type,domain,file_exists,checked_path
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9196626.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9196626.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7716562.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7716562.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4410449.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4410449.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4229431.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4229431.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6408192.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6408192.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2815855.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2815855.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1751903.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1751903.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8716272.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8716272.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5044287.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5044287.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9606769.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9606769.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4739389.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4739389.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5853765.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5853765.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2520486.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2520486.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6740121.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6740121.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9546657.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9546657.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6222455.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6222455.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2693187.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2693187.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1121436.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1121436.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9127900.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9127900.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6322781.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6322781.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6755795.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6755795.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3828966.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3828966.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2213395.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2213395.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8488860.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8488860.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9567829.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9567829.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1643468.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1643468.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2818234.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2818234.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6234032.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6234032.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9800348.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9800348.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7951975.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7951975.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6483343.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6483343.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3098483.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3098483.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7294453.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7294453.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8033167.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8033167.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9654541.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9654541.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7047424.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7047424.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1721091.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1721091.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9189684.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9189684.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7647305.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7647305.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9958548.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9958548.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5256886.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5256886.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7726939.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7726939.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9130321.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9130321.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6187084.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6187084.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3820713.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3820713.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6094402.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6094402.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3885111.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3885111.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4486833.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4486833.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1052202.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1052202.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8244601.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8244601.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9428798.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9428798.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8772489.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8772489.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1763461.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1763461.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1439482.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1439482.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3531683.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3531683.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2539073.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2539073.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1123115.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1123115.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6747081.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6747081.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3923934.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3923934.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6741729.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6741729.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5650516.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5650516.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2306677.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2306677.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4277804.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4277804.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3282231.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3282231.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4483061.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4483061.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7431766.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7431766.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6375068.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6375068.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1781287.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1781287.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5856018.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5856018.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2106680.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2106680.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1922768.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1922768.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7688425.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7688425.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2252901.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2252901.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9402299.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9402299.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7305545.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7305545.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3260534.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3260534.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6459575.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6459575.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7712843.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7712843.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4420118.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4420118.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5320088.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5320088.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5198498.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5198498.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5051015.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5051015.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2772021.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2772021.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8226623.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8226623.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8740434.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8740434.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5341567.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5341567.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1718979.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1718979.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3637800.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3637800.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5625723.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5625723.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1141456.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1141456.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2064906.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2064906.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7841300.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7841300.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5638748.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5638748.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8769988.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8769988.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7961149.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7961149.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4071693.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4071693.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5621865.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5621865.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4586982.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4586982.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4238075.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4238075.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2095632.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2095632.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2896331.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2896331.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6502757.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6502757.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6198894.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6198894.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6921946.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6921946.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5896847.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5896847.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7374739.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7374739.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8224616.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8224616.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2648252.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2648252.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9185361.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9185361.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1552990.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1552990.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8958466.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8958466.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9568687.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9568687.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4049481.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4049481.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7503180.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7503180.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9660693.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9660693.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9800187.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9800187.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4404408.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4404408.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8805737.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8805737.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8339942.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8339942.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4680927.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4680927.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9415062.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9415062.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8208256.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8208256.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5137894.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5137894.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4172476.wav,LA,bonafide,bonafide,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4172476.wav
